"id","lang","lang_key","lang_value","created_at","updated_at"
"5211","en","pending_balance","Pending Balance","20/1/2022 22:33:37","20/1/2022 22:33:37"
"5212","en","send_payout_request","Send payout request","20/1/2022 22:33:37","20/1/2022 22:33:37"
"5213","en","payout_requests_history","Payout requests history","20/1/2022 22:33:37","20/1/2022 22:33:37"
"5214","en","send_a_withdraw_request","Send A Withdraw Request","20/1/2022 22:33:37","20/1/2022 22:33:37"
"5215","en","your_earning","Your Earning","20/1/2022 22:33:54","20/1/2022 22:33:54"
"5216","en","money_withdraw_settings","Money Withdraw Settings","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5217","en","payment_setting","Payment Setting","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5218","en","cash_payment","Cash Payment","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5219","en","bank_payment","Bank Payment","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5220","en","bank_name","Bank Name
","20/1/2022 22:33:59","4/7/2022 08:30:29"
"5221","en","bank_account_name","Bank Account Name","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5222","en","bank_account_number","Bank Account Number","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5223","en","bank_routing_number","Bank Routing Number","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5224","en","update_withdraw_settings","Update Withdraw Settings","20/1/2022 22:33:59","20/1/2022 22:33:59"
"5225","en","your_money_withdraw_ssettings_successfully","Your Money Withdraw Ssettings Successfully!","20/1/2022 22:36:20","20/1/2022 22:36:20"
"5226","en","request_has_been_sent_successfully","Request has been sent successfully","20/1/2022 22:36:54","20/1/2022 22:36:54"
"5227","en","pending","Pending
","20/1/2022 22:36:54","13/3/2022 11:14:03"
"5228","en","pay_now","Pay Now
","20/1/2022 22:37:40","17/7/2024 06:55:05"
"5229","en","requested_amount_is_","Requested Amount is ","20/1/2022 22:37:44","20/1/2022 22:37:44"
"5230","en","select_payment_method","Select Payment Method","20/1/2022 22:37:44","20/1/2022 22:37:44"
"5231","en","txn_code","Txn Code","20/1/2022 22:37:44","20/1/2022 22:37:44"
"5232","en","pay","Pay","20/1/2022 22:37:44","20/1/2022 22:37:44"
"5233","en","flw_encryption_key","FLW_ENCRYPTION_KEY","20/1/2022 22:37:59","20/1/2022 22:37:59"
"5234","en","razorpay_key","Razorpay Key","20/1/2022 22:37:59","20/1/2022 22:37:59"
"5235","en","razorpay_secret","Razorpay Secret","20/1/2022 22:37:59","20/1/2022 22:37:59"
"5236","en","cash","Cash","20/1/2022 22:40:18","20/1/2022 22:40:18"
"5237","en","payment_completed","Payment completed","20/1/2022 22:40:30","20/1/2022 22:40:30"
"5238","en","recent_orders","Recent Orders","20/1/2022 22:47:00","20/1/2022 22:47:00"
"5239","en","expires_","Expires ","20/1/2022 22:49:41","20/1/2022 22:49:41"
"5240","en","product_upload_","Product Upload ","20/1/2022 22:49:41","20/1/2022 22:49:41"
"5241","en","commission_","Commission ","20/1/2022 22:49:41","20/1/2022 22:49:41"
"5242","en","youve_already_used_the_coupon","You've already used the coupon.","25/1/2022 19:59:51","25/1/2022 19:59:51"
"5243","en","published_status","Published status","30/1/2022 21:23:19","30/1/2022 21:23:19"
"5244","en","about","About","1/2/2022 06:43:35","1/2/2022 06:43:35"
"5245","en","payout_info","Payout Info","1/2/2022 06:43:35","1/2/2022 06:43:35"
"5246","en","bank_acc_name","Bank Acc Name","1/2/2022 06:43:35","1/2/2022 06:43:35"
"5247","en","bank_acc_number","Bank Acc Number","1/2/2022 06:43:35","1/2/2022 06:43:35"
"5248","en","total_sold_amount","Total Sold Amount","1/2/2022 06:43:35","1/2/2022 06:43:35"
"5249","en","has_been_expired_at","has been expired at","1/2/2022 06:43:59","1/2/2022 06:43:59"
"5250","en","main_banners","Main Banners","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5251","en","front_page_featured_products","Front page Featured Products","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5252","en","all_products_page_banner","All products page banner","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5253","en","front_page_banner_section_one","Front page Banner section one","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5254","en","front_page_banner_section_two","Front page Banner section two","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5255","en","front_page_banner_section_three","Front page Banner section three","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5256","en","front_page_banner_section_four","Front page Banner section four","1/2/2022 20:37:07","1/2/2022 20:37:07"
"5257","en","welcome","Welcome","15/2/2022 12:11:39","15/2/2022 12:11:39"
"5258","en","install_or_update_addon","Install or update Addon","15/2/2022 12:13:57","15/2/2022 12:13:57"
"5259","en","purchase_code","Purchase code","15/2/2022 12:13:57","15/2/2022 12:13:57"
"5260","en","earning_history","Earning History
","13/3/2022 10:26:49","17/7/2024 06:54:00"
"5261","en","this_version_is_not_capable_of_installing_addons_please_update","This version is not capable of installing Addons, Please update.","13/3/2022 10:27:08","13/3/2022 10:27:08"
"5262","en","minimum_order_amount","Minimum order amount","13/3/2022 10:27:32","13/3/2022 10:27:32"
"5263","en","customer_need_to_purchase_minimum_this_amount_of_admin_shop_products_to_place_an_order","Customer need to purchase minimum this amount of admin shop products to place an order.","13/3/2022 10:27:32","13/3/2022 10:27:32"
"5264","en","addon_installed_successfully","Addon installed successfully","13/3/2022 10:27:55","13/3/2022 10:27:55"
"5265","en","refund","Refund","13/3/2022 10:27:55","13/3/2022 10:27:55"
"5266","en","refund_requests","Refund requests
","13/3/2022 10:27:56","13/3/2022 11:14:03"
"5267","en","refund_settings","Refund Settings","13/3/2022 10:27:56","13/3/2022 10:27:56"
"5268","en","this_addon_is_updated_successfully","This addon is updated successfully","13/3/2022 10:28:05","13/3/2022 10:28:05"
"5269","en","set_refund_time","Set Refund Time","13/3/2022 10:28:36","13/3/2022 10:28:36"
"5270","en","set_time_period_for_refund_request_generation","Set Time Period for Refund Request Generation","13/3/2022 10:28:36","13/3/2022 10:28:36"
"5271","en","select_order_status","Select Order Status","13/3/2022 10:28:36","13/3/2022 10:28:36"
"5272","en","select_order_status_for_enabling_refund_request","Select Order Status for Enabling Refund Request","13/3/2022 10:28:36","13/3/2022 10:28:36"
"5273","en","refund_reasons","Refund reasons
","13/3/2022 10:28:36","13/3/2022 11:14:03"
"5274","en","refund_reason_types","Refund Reason Types","13/3/2022 10:28:36","13/3/2022 10:28:36"
"5275","en","tracking_information","Tracking information
","13/3/2022 10:28:56","13/3/2022 11:14:03"
"5276","en","courier_name","Courier name
","13/3/2022 10:28:56","13/3/2022 11:14:03"
"5277","en","tracking_number","Tracking number
","13/3/2022 10:28:56","13/3/2022 11:14:03"
"5278","en","tracking_url","Tracking url
","13/3/2022 10:28:56","13/3/2022 11:14:03"
"5279","en","order_updates","Order updates","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5280","en","accept_refund_request","Accept Refund Request.","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5281","en","select_pay_in_wallet_to_refund_in_the_customer_wallet_and_select_pay_manually_to_refund_customer_manually","Select Pay in Wallet to refund in the customer wallet. And select Pay Manually to refund customer manually.","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5282","en","this_amount_is_without_shipping_cost_if_you_want_to_add_shipping_cost_you_can_change_this_amount","This amount is without shipping cost. If you want to add shipping cost you can change this amount.","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5283","en","pay_manually","Pay Manually","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5284","en","pay_in_wallet","Pay in Wallet","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5285","en","reject_refund_request","Reject Refund Request.","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5286","en","do_you_really_want_to_reject_this_refund_request","Do you really want to reject this refund Request?","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5287","en","reject","Reject","13/3/2022 10:28:56","13/3/2022 10:28:56"
"5288","en","added","Added
","13/3/2022 10:29:08","13/3/2022 11:14:03"
"5289","en","login_as_this_seller","Login as this seller","13/3/2022 10:30:00","13/3/2022 10:30:00"
"5290","en","create_refund","Create Refund","13/3/2022 10:31:59","13/3/2022 10:31:59"
"5291","en","refund_qty","Refund Qty","13/3/2022 10:32:08","13/3/2022 10:32:08"
"5292","en","refund_info","Refund Info","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5293","en","refund_amount","Refund amount
","13/3/2022 10:32:09","13/3/2022 11:14:03"
"5294","en","reasons","Reasons","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5295","en","ordered_the_wrong_product","Ordered the wrong product","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5296","en","the_merchant_shipped_the_wrong_product","The merchant shipped the wrong product","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5297","en","the_product_is_damaged_or_defective","The product is damaged or defective","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5298","en","the_product_arrived_too_late","The product arrived too late","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5299","en","the_product_do_not_match_the_description","The product do not match the description","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5300","en","note","Note","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5301","en","payment_type","Payment Type
","13/3/2022 10:32:09","4/7/2022 08:30:29"
"5302","en","wallet","Wallet","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5303","en","manual","Manual","13/3/2022 10:32:09","13/3/2022 10:32:09"
"5304","en","attachments","Attachments
","13/3/2022 10:32:09","13/3/2022 11:14:03"
"5305","en","refunded_successfully","Refunded Successfully.","13/3/2022 10:38:24","13/3/2022 10:38:24"
"5306","en","refunded","Refunded","13/3/2022 10:38:26","13/3/2022 10:38:26"
"5307","en","refund_type","Refund Type","13/3/2022 10:38:26","13/3/2022 10:38:26"
"5308","en","partial","Partial","13/3/2022 10:38:26","13/3/2022 10:38:26"
"5309","en","accepted","Accepted
","13/3/2022 10:38:26","13/3/2022 11:14:03"
"5310","en","refund_request_info","Refund Request Info","13/3/2022 10:38:26","13/3/2022 10:38:26"
"5311","en","by","by","13/3/2022 10:38:26","13/3/2022 10:38:26"
"5312","en","refund_request_information","Refund Request Information","13/3/2022 10:39:12","13/3/2022 10:39:12"
"5313","en","refund_reason","Refund Reason","13/3/2022 10:39:12","13/3/2022 10:39:12"
"5314","en","attachements","Attachements","13/3/2022 10:39:12","13/3/2022 10:39:12"
"5315","en","no_attachment","No attachment","13/3/2022 10:39:12","13/3/2022 10:39:12"
"5316","en","accpt_refund_request","Accpt Refund Request.","13/3/2022 10:39:54","13/3/2022 10:39:54"
"5317","en","do_you_really_want_to_accept_this_refund_request","Do you really want to accept this refund Request?","13/3/2022 10:39:54","13/3/2022 10:39:54"
"5318","en","accept","Accept","13/3/2022 10:39:54","13/3/2022 10:39:54"
"5319","en","please_select_an_item_first","Please Select an item first.","13/3/2022 10:43:27","13/3/2022 10:43:27"
"5320","en","admin_approval","Admin Approval","13/3/2022 10:46:12","13/3/2022 10:46:12"
"5321","en","show_refund_info","Show Refund Info","13/3/2022 10:46:12","13/3/2022 10:46:12"
"5322","en","create_refund_request","Create Refund Request","13/3/2022 10:51:39","13/3/2022 10:51:39"
"5323","en","refunded_rejuest_rejected","Refunded Rejuest Rejected.","13/3/2022 11:00:03","13/3/2022 11:00:03"
"5324","en","rejected","Rejected
","13/3/2022 11:00:04","13/3/2022 11:14:03"
"5325","en","refund_product_quantity_can_not_be_greater_than_the_ordered_product_quantity","Refund Product quantity can not be greater than the ordered product quantity
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5326","en","refund_information","Refund information
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5327","en","refund_note","Refund note
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5328","en","request_refund","Request Refund
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5329","en","shops","shops
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5330","en","congratulations_you_reached_the_minimum_order_amount","Congratulations! You reached the minimum order amount.
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5331","en","you_need_to_reach","You need to reach
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5332","en","to_place_order_from_this_shop","to place order from this shop.
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5333","en","to_place_order_from","to place order from
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5334","en","create_new_refund_request","Create new refund request
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5335","en","choose_one","Choose One
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5336","en","select_images","Select images
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5337","en","please_select_a_product","Please select a product
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5338","en","wallet_history","Wallet history
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5339","en","deducted","Deducted
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5340","en","we_will_get_back_to_very_soon","We will get back to very soon
","13/3/2022 11:14:03","13/3/2022 11:14:03"
"5341","en","your_request_has_been_submitted_successfully","Your request has been submitted successfully","13/3/2022 11:17:43","13/3/2022 11:17:43"
"5342","en","customer_need_to_purchase_minimum_this_amount_of_your_shop_products_to_place_an_order","Customer need to purchase minimum this amount of your shop products to place an order.","13/3/2022 14:37:23","13/3/2022 14:37:23"
"7751","en","a_verification_code_has_been_sent_to_your_phone_number","A verification code has been sent to your phone number.
","24/4/2022 06:24:39","24/4/2022 06:24:39"
"7752","en","enter_your_phone_number_to_recover_your_password","Enter your phone number to recover your password
","24/4/2022 06:24:39","24/4/2022 06:24:39"
"7753","en","enter_your_email_or_your_phone_to_recover_your_password","Enter your email or your phone to recover your password
","24/4/2022 06:24:39","24/4/2022 06:24:39"
"7754","en","enter_your_phone_number_code__new_password","Enter your phone number, Code & New Password
","24/4/2022 06:24:39","24/4/2022 06:24:39"
"7755","en","enter_your_phone_number_verification_code","Enter your phone number, verification code
","24/4/2022 06:24:39","24/4/2022 06:24:39"
"7756","en","use_phone_instead","use phone instead
","24/4/2022 06:24:40","17/5/2022 11:03:21"
"7757","en","otp_settings","OTP Settings","24/4/2022 06:25:02","24/4/2022 06:25:02"
"7758","en","write_css_with","Write css with","17/5/2022 10:53:20","17/5/2022 10:53:20"
"7759","en","tag","tag","17/5/2022 10:53:21","17/5/2022 10:53:21"
"7760","en","header_custom_script__before","Header custom script - before","17/5/2022 10:53:21","17/5/2022 10:53:21"
"7761","en","write_script_with","Write script with","17/5/2022 10:53:21","17/5/2022 10:53:21"
"7762","en","footer_custom_script__before","Footer custom script - before","17/5/2022 10:53:21","17/5/2022 10:53:21"
"7763","en","enter_your_email_or_your_phone_number_to_recover_your_password","Enter your email or your phone number to recover your password
","17/5/2022 11:03:20","17/5/2022 11:03:20"
"7764","en","conversations","Conversations
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7765","en","no_conversation_found","No Conversation Found
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7766","en","my_conversations","My Conversations
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7767","en","message_seller","Message Seller
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7768","en","any_query_about_this_product","Any query about this product
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7769","en","question","Question
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7770","en","message_has_been_sent_to_seller","Message has been sent to seller
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7771","en","conversation_with","Conversation with
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7772","en","product_query","Product Query
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7773","en","my_querries","My Querries
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7774","en","new","New
","17/5/2022 11:03:21","17/5/2022 11:03:21"
"7775","en","query_with","Query With
","17/5/2022 11:03:21","18/5/2022 08:51:39"
"7776","en","clear_cache","Clear Cache","17/5/2022 11:03:32","17/5/2022 11:03:32"
"7777","en","conversation_system_activation","Conversation System Activation","17/5/2022 11:05:05","17/5/2022 11:05:05"
"7778","en","successfully_logged_in","Successfully logged in","17/5/2022 11:06:10","17/5/2022 11:06:10"
"7779","en","all_querries","All Querries","17/5/2022 11:06:33","17/5/2022 11:06:33"
"7780","en","between_you_and","Between you and","17/5/2022 11:06:37","17/5/2022 11:06:37"
"7781","en","type_your_reply","Type your reply","17/5/2022 11:06:37","17/5/2022 11:06:37"
"7782","en","message_has_been_sent","Message has been sent","17/5/2022 11:06:47","17/5/2022 11:06:47"
"7783","en","app_key","App Key","17/5/2022 11:15:08","17/5/2022 11:15:08"
"7784","en","twitter_app_key","Twitter App Key","17/5/2022 11:15:08","17/5/2022 11:15:08"
"7785","en","twitter_app_secret","Twitter App Secret","17/5/2022 11:15:08","17/5/2022 11:15:08"
"7786","en","cache_cleared_successfully","Cache cleared successfully","17/5/2022 11:16:42","17/5/2022 11:16:42"
"7787","en","sender","Sender","17/5/2022 11:19:35","17/5/2022 11:19:35"
"7788","en","see_details","See Details","17/5/2022 11:19:35","17/5/2022 11:19:35"
"7789","en","shorten_large_price","Shorten Large Price","17/5/2022 12:27:53","17/5/2022 12:27:53"
"7790","en","product_querries","Product Querries
","18/5/2022 08:50:03","18/5/2022 08:51:39"
"7791","en","contact_admin","Contact Admin
","18/5/2022 08:51:39","4/7/2022 08:30:29"
"7792","en","enter_your_email_address_or_phone_number_to_recover_your_password","Enter your email address or phone number to recover your password
","6/6/2022 13:36:50","6/6/2022 13:36:50"
"7793","en","sticky_header","Sticky Header","6/6/2022 13:38:25","6/6/2022 13:38:25"
"7794","en","pos_system","POS System","14/6/2022 12:37:28","14/6/2022 12:37:28"
"7795","en","pos_manager","POS Manager","14/6/2022 12:37:28","14/6/2022 12:37:28"
"7796","en","pos_configuration","POS Configuration","14/6/2022 12:37:28","14/6/2022 12:37:28"
"7797","en","search_by_product_name","Search by Product Name","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7798","en","loading","Loading..","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7799","en","walk_in_customer","Walk In Customer","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7800","en","no_product_added","No Product Added","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7801","en","place_order","Place Order","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7802","en","select_your_country","Select your country","14/6/2022 12:37:37","14/6/2022 12:37:37"
"7803","en","city","City","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7804","en","confirm_with_cod","Confirm with COD","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7805","en","confirm_with_cash","Confirm with Cash","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7806","en","offline_payment_info","Offline Payment Info","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7807","en","transaction_id","Transaction ID
","14/6/2022 12:37:38","4/7/2022 08:30:29"
"7808","en","payment_proof","Payment Proof","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7809","en","choose_image","Choose image","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7810","en","load_more","Load More.","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7811","en","nothing_more_found","Nothing more found.","14/6/2022 12:37:38","14/6/2022 12:37:38"
"7812","en","no_customer_information_selected","No customer information selected.","14/6/2022 12:45:19","14/6/2022 12:45:19"
"7813","en","account_details","Account details
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7814","en","routing_number","Routing Number
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7815","en","account_number","Account Number
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7816","en","account_name","Account Name
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7817","en","bank_info","Bank Info
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7818","en","payment_name","Payment Name
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7819","en","please_input_transaction_id","Please input transaction id
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7820","en","add_receipt","Add Receipt
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7821","en","wallet_recharge_successful","Wallet Recharge Successful
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7822","en","please_wait_for_approval","Please Wait For Approval
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7823","en","receipt","Receipt
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7824","en","payment_details","Payment Details
","4/7/2022 08:30:29","4/7/2022 08:30:29"
"7825","en","paid_via","Paid Via
","4/7/2022 08:30:29","16/8/2022 11:22:13"
"7826","en","offline_payment","Offline Payment","4/7/2022 08:31:48","4/7/2022 08:31:48"
"7827","en","offline_payment_system","Offline Payment System","4/7/2022 08:31:58","4/7/2022 08:31:58"
"7828","en","manual_payment_methods","Manual Payment Methods","4/7/2022 08:31:59","4/7/2022 08:31:59"
"7829","en","offline_wallet_recharge","Offline Wallet Recharge","4/7/2022 08:31:59","4/7/2022 08:31:59"
"7830","en","offline_seller_package_payments","Offline Seller Package Payments","4/7/2022 08:31:59","4/7/2022 08:31:59"
"7831","en","add_new_payment_method","Add New Payment Method","4/7/2022 08:32:04","4/7/2022 08:32:04"
"7832","en","manual_payment_method","Manual Payment Method","4/7/2022 08:32:05","4/7/2022 08:32:05"
"7833","en","heading","Heading","4/7/2022 08:32:05","4/7/2022 08:32:05"
"7834","en","manual_payment_information","Manual Payment Information","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7835","en","custom_payment","Custom Payment","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7836","en","cheque_payment","Cheque Payment","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7837","en","checkout_thumbnail","Checkout Thumbnail","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7838","en","payment_instruction","Payment Instruction","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7839","en","bank_information","Bank Information","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7840","en","add_more","Add More","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7841","en","remove","Remove","4/7/2022 08:32:08","4/7/2022 08:32:08"
"7842","en","offline_wallet_recharge_requests","Offline Wallet Recharge Requests","4/7/2022 08:32:23","4/7/2022 08:32:23"
"7843","en","method","Method","4/7/2022 08:32:23","4/7/2022 08:32:23"
"7844","en","txn_id","TXN ID","4/7/2022 08:32:23","4/7/2022 08:32:23"
"7845","en","approval","Approval","4/7/2022 08:32:23","4/7/2022 08:32:23"
"7846","en","money_has_been_added_successfully","Money has been added successfully","4/7/2022 08:32:24","4/7/2022 08:32:24"
"7847","en","welcome","Welcome","4/7/2022 09:53:01","4/7/2022 09:53:01"
"7848","en","method_has_been_inserted_successfully","Method has been inserted successfully","4/7/2022 10:06:28","4/7/2022 10:06:28"
"7849","en","offline_seller_package_payment_requests","Offline Seller Package Payment Requests","4/7/2022 10:07:03","4/7/2022 10:07:03"
"7850","en","reciept","Reciept","4/7/2022 10:07:03","4/7/2022 10:07:03"
"7851","en","offline_seller_package_payment_approved_successfully","Offline Seller Package Payment approved successfully","4/7/2022 10:07:03","4/7/2022 10:07:03"
"7852","en","address_has_been_marked_as_default_billing_address","Address has been marked as default billing address.","4/7/2022 11:14:30","4/7/2022 11:14:30"
"7853","en","check_payment","Check Payment","4/7/2022 13:01:45","4/7/2022 13:01:45"
"7854","en","you_have_more_uploaded_products_than_this_package_limit_you_need_to_remove_excessive_products_to_downgrade","You have more uploaded products than this package limit. You need to remove excessive products to downgrade.","4/7/2022 14:45:17","4/7/2022 14:45:17"
"7855","en","all_blogs","All Blogs
","16/8/2022 11:22:14","16/8/2022 11:22:14"
"7856","en","read_full_blog","Read full blog
","16/8/2022 11:22:14","16/8/2022 11:22:14"
"7857","en","social_media","Social Media
","16/8/2022 11:22:14","16/8/2022 11:22:14"
"7858","en","recent_blogs","Recent Blogs
","16/8/2022 11:22:14","16/8/2022 11:22:14"
"7859","en","no_blog_found","No Blog Found
","16/8/2022 11:22:14","14/9/2022 10:14:14"
"7860","en","blog","Blog","16/8/2022 11:22:20","16/8/2022 11:22:20"
"7861","en","blog_categories","Blog Categories","16/8/2022 11:22:21","16/8/2022 11:22:21"
"7862","en","all_blog_posts","All Blog Posts","16/8/2022 11:22:38","16/8/2022 11:22:38"
"7863","en","add_new_blog_post","Add New Blog Post","16/8/2022 11:22:38","16/8/2022 11:22:38"
"7864","en","short_description","Short Description","16/8/2022 11:22:38","16/8/2022 11:22:38"
"7865","en","change_blog_status_successfully","Change blog status successfully","16/8/2022 11:22:38","16/8/2022 11:22:38"
"7866","en","blog_information","Blog Information","16/8/2022 11:22:42","16/8/2022 11:22:42"
"7867","en","blog_title","Blog Title","16/8/2022 11:22:42","16/8/2022 11:22:42"
"7868","en","meta_keywords","Meta Keywords","16/8/2022 11:22:42","16/8/2022 11:22:42"
"7869","en","all_blog_categories","All Blog Categories","16/8/2022 11:38:41","16/8/2022 11:38:41"
"7870","en","add_new_blog_category","Add New Blog Category","16/8/2022 11:38:42","16/8/2022 11:38:42"
"7871","en","blog_category_has_been_created_successfully","Blog category has been created successfully","16/8/2022 11:38:48","16/8/2022 11:38:48"
"7872","en","blog_post_has_been_created_successfully","Blog post has been created successfully","16/8/2022 11:48:55","16/8/2022 11:48:55"
"7873","en","update_blog_information","Update Blog Information","21/8/2022 09:22:45","21/8/2022 09:22:45"
"7874","en","blog_post_has_been_updated_successfully","Blog post has been updated successfully","21/8/2022 09:22:55","21/8/2022 09:22:55"
"7875","en","blog_has_been_deleted_successfully","Blog has been deleted successfully","21/8/2022 09:53:20","21/8/2022 09:53:20"
"7876","en","loginregistration_setting","Login/Registration Setting","1/9/2022 13:02:58","1/9/2022 13:02:58"
"7877","en","loginregistration_with","Login/Registration with","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7878","en","email__phone","Email & Phone","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7879","en","otp_vertification_with","OTP vertification with","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7880","en","disabled","Disabled","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7881","en","if_you_select_disabled_then_customers_can_register_and_access_their_panel_the_dont_need_to_verify","If you select disabled, then customers can register and access their panel. The don't need to verify.","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7882","en","if_you_select_loginregistration_with_email_then_customers_need_to_verify_their_email","If you select Login/Registration with email, then customers need to verify their email.","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7883","en","if_you_select_loginregistration_with_phone_then_customers_need_to_verify_their_phone","If you select Login/Registration with phone, then customers need to verify their phone.","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7884","en","if_you_select_loginregistration_with_email__phone_then_customers_need_to_verify_their_phone_or_email_based_on_this_selected_option","If you select Login/Registration with email & phone, then customers need to verify their phone or email based on this selected option.","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7885","en","if_you_use_phone_verification_or_login_with_phone_only_make_sure_youve_configured_any_sms_gateway_properly","If you use phone verification or login with phone only, make sure you've configured any sms gateway properly.","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7886","en","active_sms_gateway","Active sms gateway","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7887","en","twilio","Twilio","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7888","en","vonage","Vonage","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7889","en","twilio_credential","Twilio Credential","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7890","en","twilio_sid","TWILIO SID","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7891","en","twilio_auth_token","TWILIO AUTH TOKEN","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7892","en","valid_twilio_number","VALID TWILIO NUMBER","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7893","en","vonage_credential","Vonage Credential","1/9/2022 13:03:01","1/9/2022 13:03:01"
